Unnamed: 0;Аналитика;Код;Артикул;Количество;Себестоимость
13956.0;ЭРА 12 рамка СУ 1 мест. бел. 12-5001-01 1209 553656;553656.0;lБ0014741;13;344.76
13957.0;ЭРА 12 рамка СУ 3 мест. бел. 12-5003-01 2213 553676;553676.0;lБ0014761;4;330.48
13958.0;ЭРА 12 рамка СУ 5 мест. бел. 12-5005-01 2404 553696;553696.0;lБ0014781;2;332.6
13959.0;ЭРА 12 роз. СУ 2 мест. 16А без м. лапок белый 12-2007-01 1859 696836;696836.0;lБ0038810;8;1086.26
13960.0;ЭРА DK LD25 SL/WH св-к встр. декор cо св/д подсветкой GX53, прозр. 0175 646274;646274.0;lБ0029635;10;2258.26
13961.0;ЭРА ECO GX53 10W(800lm) 4000K 4K 27х75 LED GX-10W-840-GX53 R (10-PACK) (кратно 10шт.!) 5382 799296;799296.0;lБ0050608;10;324.53
13962.0;ЭРА ECO GX53 10W(800lm) 4000K 4K 27х75 LED-GX-10W-840-GX53 R 5023 799275;799275.0;lБ0050605;20;767.6
13963.0;ЭРА ECO GX53 8W(640lm) 2700K 2K 27х75 LED-GX-8W-827-GX53 R (10-PACK) (кратно 10шт.!) 5313 799294;799294.0;lБ0050606;10;311.7
13964.0;ЭРА ECO GX53 8W(640lm) 4000K 4K 27х75 LED-GX-8W-840-GX53 R 1077 799293;799293.0;lБ0052657;12;426.81
13965.0;ЭРА ECO лампа св/д T8 G13 20W(1638lm) 6000K 6K 1200x26 R (неповорот.) T8-20W-865-G13 (25!) 3957 853085;853085.0;lБ0056907;25;2050.75
13966.0;ЭРА ECO ЛОН A60 E27 10W(800lm) 4000 4K 140х60 R A60-10W-840-E27 0488 763773;763773.0;lБ0049635;20;726.44
13967.0;ЭРА ECO ЛОН A60 E27 10W(800lm) 6500K 6K 112х60 A60-10W-865-E27 5376 734612;734612.0;lБ0045324;10;367.5
13968.0;ЭРА ECO ЛОН A60 E27 12W(960lm) 4000K 4K R 140х60 A60-12W-840-E27 0518 763774;763774.0;lБ0049636;40;1564.99
13969.0;ЭРА ECO ЛОН A60 E27 12W(960lm) 6500K 6K 112х60 A60-12W-865-E27 5406 734613;734613.0;lБ0045325;10;391.2
13970.0;ЭРА ECO ЛОН A60 E27 15W (1200lm) 4000K 4K 116х60 A60-15W-840-E27 7738 734615;734615.0;lБ0046356_;15;582.3
13971.0;ЭРА ECO ЛОН A60 E27 15W(1200lm) 6500K 6K 116х60 A60-15W-865-E27 7769 734616;734616.0;lБ0046357;30;1351.5
13972.0;ЭРА ECO ЛОН A65 E27 20w (1200lm) 4000K 4K LED A65-20W-840-E27 R 140х60 799268;799268.0;lБ0049637;52;2712.65
13973.0;ЭРА ECO ЛОН A65 E27 25W(2000lm) 6500K 132х65 A65-25W-865-E27 8754 763796;763796.0;lБ0048011;10;711.36
13974.0;ЭРА ECO свеча B35 E27 10W (800lm) 4000K 4K  B35-10W-840-E27 R 103х37 799280;799280.0;lБ0050696;30;1156.3
13975.0;ЭРА ECO шар P45 E14 8W (640lm) 4000K 4K P45-8W-840-E14 R 90х45 799290;799290.0;lБ0052440;10;341.99
13976.0;ЭРА ECO шар P45 E27 6W (480lm)  4000K 4K P45-6W-840-E27 R 120х45 799270;799270.0;lБ0049644;10;343.8
13977.0;ЭРА FR-1 Рамка для намотки провода ДхШхВ 410х160х30мм БОЛЬШАЯ удлинителя пластик 2400 736043;736043.0;lБ0047877;13;488.34
13978.0;ЭРА GOFR-16-25-HD Гофра ПНД (черный) ПНД d 16мм с зонд. легкая 25м 5609 686395;686395.0;lБ0020119;50;558.23
13979.0;ЭРА GX53 H4 св-к Хром 38x106(90) (кратно 10!) KL35 CН-10/1 3503 782826;782826.0;lБ0048948;10;427.87
13980.0;ЭРА GX53 KL35 WH/1 св-к встр. d106х38мм (врез.d90мм) с монтажным кольцом белый ИУ 3404 808295;808295.0;lБ0048944;10;608
13981.0;Лампа галоген. ЭРА JCDR GU5.3 230V 35W JCDR-35-230-GU5.3 167163;167163.0;lC0027363;20;931
13982.0;ЭРА N-211 св-к настольный на основании 40W E27 h270 металл/пластик бел N-211-E27-40W-W (пакет) 7761 700440;700440.0;lБ0035055;4;971.03
13983.0;ЭРА N-211 св-к настольный на основании 40W E27 h270 металл/пластик красн N-211-E27-40W-R пакет 7792 700439;700439.0;lБ0035057;3;727.98
13984.0;ЭРА N-211 св-к настольный на основании 40W E27 h270 металл/пластик синий N-211-E27-40W-BU пакет 7785 700438;700438.0;lБ0035056;1;243.05
13985.0;ЭРА N-211 св-к настольный на основании 40W E27 h270 металл/пластик черн N-211-E27-40W-BK пакет 7778 700437;700437.0;lБ0035054;4;968.69
13986.0;ЭРА N-212 св-к настольный прищепка 40W E27 h270 металл/пластик, белый N-212-E27-40W-W (пакет) 7808 700444;700444.0;lБ0035059;1;209.48
13987.0;ЭРА N-212 св-к настольный прищепка 40W E27 h270 металл/пластик, синий N-212-E27-40W-BU (пакет) 7822 700442;700442.0;lБ0035060;1;209.48
13988.0;ЭРА N-212 св-к настольный прищепка 40W E27 h270 металл/пластик, черный N-212-E27-40W-BK (пакет) 7815 700441;700441.0;lБ0035058;1;209.47
13989.0;ЭРА NOVA ввод питания д/магнит.шинопр., 48V черный 400W TRM20-PI-B 280х18,8х19,8 7752 818509;818509.0;lБ0054794;1;285.36
13990.0;ЭРА NOVA драйвер д/шинопровода 100W TRM20-DRH100 258х22х26 8100 818512;818512.0;lБ0054797;2;2618.18
13991.0;ЭРА NOVA драйвер д/шинопровода 200W TRM20-DRH200 283х22х26 8124 818513;818513.0;lБ0054798;1;1822.89
13992.0;ЭРА NOVA коннектор угловой д/магнит.шинопр., 48V черный TRM-PC20 300х18,8х19,8 7790 818511;818511.0;lБ0054796;1;368.28
13993.0;ЭРА NOVA св-к св/д трек. магнит.шинопр., 15W (1100lm) 4000K 4K  48V , черн. 604х22х43 TRM20-1 9825 818479;818479.0;lБ0049723;6;7780.78
13994.0;ЭРА PL7 BK LOFT св-к Подвес металл E27 max 60W d280 черный (8/32) 4609 689107;689107.0;lБ0037454;36;41151.8
13995.0;ЭРА PRO NO-901-31 автоматический выкл. ВА47-100 3P 100А кривая C (4/48/576) 658531;658531.0;lБ0031792;2;2496.37
13996.0;ЭРА PRO150BLACK изолента ПВХ 19/20 черная 0.15х19 мм, 20м (-50°С +90°С) 220% растяж 6023 646559;646559.0;lБ0027917;15;883.95
13997.0;ЭРА PRO150BLUE изолента ПВХ 19/20 синяя 0.15х19 мм, 20м (-50°С +90°С) 220% растяж (профес.) 6016 646558;646558.0;lБ0027918;15;883.95
13998.0;ЭРА SIMPLE автоматический выкл. ВА47-29 1P 10А 4,5кА х-ка C mod-02 715045;715045.0;lБ0039219;12;721.32
13999.0;ЭРА SIMPLE автоматический выкл. ВА47-29 1P 16А 4,5кА х-ка C mod-03 715046;715046.0;lБ0039220;58;2888.14
14000.0;ЭРА SIMPLE автоматический выкл. ВА47-29 1P 40А 4,5кА х-ка C mod-07 715050;715050.0;lБ0039224;1;63.59
14001.0;ЭРА SIMPLE автоматический выкл. ВА47-29 3P 20А 4,5кА х-ка C mod-22 715065;715065.0;lБ0039239;2;416.08
14002.0;ЭРА SIMPLE бокс (корпус) пластик ЩРВ-П- 6 мод. встраиваемый IP41 699259;699259.0;lБ0041510;-7;-1394.39
14003.0;ЭРА SIMPLE бокс (корпус) пластик ЩРВ-П-36 встраиваемый с дымчатой дверцей IP41 8749 699255;699255.0;lБ0041517;2;3205.74
14004.0;ЭРА SIMPLE бокс (корпус) пластик ЩРН-П- 6 мод. навесной БЕЛЫЙ с дымчатой дверцей IP41 9029 699260;699260.0;lБ0041522;4;1270.32
14005.0;ЭРА SIMPLE бокс (корпус) пластик ЩРН-П- 8 мод. навесной (без компл.) белый 4039 757023;757023.0;lБ0047721;3;771.45
14006.0;ЭРА SIMPLE бокс (корпус) пластик ЩРН-П- 8 мод. навесной БЕЛЫЙ с дымчатой дверцей IP41 9043 699262;699262.0;lБ0041523;1;377.15
14007.0;ЭРА SIMPLE бокс (корпус) пластик ЩРН-П-10 мод. навесной БЕЛЫЙ с дымчатой дверцей IP41 699246;699246.0;lБ0041524;11;5266.76
14008.0;ЭРА SIMPLE бокс (корпус) пластик ЩРН-П-12 мод. навесной (без компл.) белый 4077 757025;757025.0;lБ0047723;6;2258.76
14009.0;ЭРА SIMPLE бокс (корпус) пластик ЩРН-П-12 мод. навесной БЕЛЫЙ с дымчатой дверцей IP41 9081 699248;699248.0;lБ0041525;5;2257.63
14010.0;ЭРА SIMPLE бокс (корпус) пластик ЩРН-П-15 мод. навесной БЕЛЫЙ с дымчатой дверцей IP41 699250;699250.0;lБ0041526;2;1253.3
14011.0;ЭРА SIMPLE бокс (корпус) пластик ЩРН-П-24 мод. навесной (без компл.) белый 757028;757028.0;lБ0047726;1;730.96
14012.0;ЭРА SIMPLE бокс (корпус) пластик ЩРН-П-36 мод. навесной БЕЛЫЙ с дымчатой дверцей IP41 699256;699256.0;lБ0041529;2;2977.48
14013.0;ЭРА SIMPLE кабель витая пара F/UTP (FTP) 4х2х24 AWG Cat5e CCA, 305м (цена за м) 873743;873743.0;lБ0044440;610;7536.79
14014.0;ЭРА SIMPLE щит (корпус) метал. ЩРН-12 навесной (250х300х120) IP31 715023;715023.0;lБ0041673;4;3475.68
14015.0;ЭРА SIMPLE щит (корпус) метал. ЩРН-12 навесной (250х300х120) IP54 715025;715025.0;lБ0041689;1;1456.6
14016.0;ЭРА SIMPLE щит (корпус) метал. ЩРН-18 навесной (300х400х120) IP31 724657;724657.0;lБ0041674;1;1129.31
14017.0;ЭРА SIMPLE щит (корпус) метал. ЩРН-24 навесной (330х300х120) IP31 715024;715024.0;lБ0041675;2;2043.48
14018.0;ЭРА SIMPLE щит (корпус) метал. ЩУ-1Н-6 (ЩУРН) (290х190х145мм) stmS-1n-6 IP54 61042 861433;861433.0;lБ0061042;5;6321.43
14019.0;ЭРА SIMPLE щит (корпус) метал. ЩУРн 1/12 (400х300х155мм) IP31 (в компл. замок, ключи, DIN-рейка) 738714;738714.0;lБ0041679;2;3349.51
14020.0;ЭРА SPB-202-0-40К-015 св-к св/д ЖКХ овал 15W (1425lm) 4000К 4K 174х174х62 IP65 0802 761263;761263.0;lБ0047625;5;969.38
14021.0;ЭРА SPB-6 св/д декоративный 24W(1800lm) 4000К 4K Syuzi 331х85 1615 814557;814557.0;lБ0054075;2;888.03
14022.0;"ЭРА SPP-503 св-к св/д уличн. консоль 80W(8000lm) 5000K 6K d48мм 160x65x450 КСС ""Ш"" IP65 3г. РКУ/ЖКУ 714995";714995.0;lБ0043668;15;22110.18
14023.0;ЭРА блок питания (драйвер) для SPL-5/6/7/9 (max40W, пульс.1%,Kмощн.=0.98) LED-LP-5/6  premium  2464 696162;696162.0;lБ0039417;5;1665.77
14024.0;ЭРА Вилка Vx1-B 10А (прямая, черная, АBS-пластик) 0096 698541;698541.0;lБ0039672;15;382.82
14025.0;ЭРА Вилка Vx1-W 10А (прямая, белая) 0065 698542;698542.0;lБ0039671;20;510.43
14026.0;ЭРА Вилка Vx3-W 16А (земля, угловая, белая) 0270 698546;698546.0;lБ0039678;15;515.73
14027.0;ЭРА Вилка Vx4-B 16А (земля, угловая с кольцом, черная) (24/480/5760) 0249 698547;698547.0;lБ0039677;17;652.46
14028.0;ЭРА Вилка Vx4-W 16А (земля, угловая с кольцом, белая) 0218 698548;698548.0;lБ0039676;2;76.76
14029.0;ЭРА вилка прямая каучук 2P+PE 1х16А 220-240V черная IP44 V8-B 4714 (Турция) 736062;736062.0;lБ0044540;10;906.05
14030.0;ЭРА Гирлянда-нить (бат) Роса 50LED (микро) разноцв. 5м., медн.провод (3штxАА н/к) 8082 lБ0047959 761354;761354.0;lБ0047959; ; 
14031.0;ЭРА драйвер (блок питания) для св/д лент LP-LED 12V 120W IP20 188х46х35 slim 61124 889305;889305.0;lБ0061124;1;373.71
14032.0;ЭРА драйвер (блок питания) для св/д лент LP-LED 12V 48W IP20 283х18х18 ультратонкий 61152 889313;889313.0;lБ0061152;1;277.68
14033.0;ЭРА Зажим анкерный клиновой DN-1 (2х16/2х25) (100/5000) 5018 696894;696894.0;lБ0037730;5;469.48
14034.0;ЭРА Зажим анкерный клиновой PA25x100 (2х16мм2/4х25мм2) SO243 350кгс до 1кВ (РФ) 8681 663878;663878.0;lБ0029956;145;8167.67
14035.0;ЭРА Зажим прокалывающий ответвительный P1X-95 (16-95мм2 / 1,5-10мм2) до 1кВ SLIW50 (РФ) 8445 663874;663874.0;lБ0029906;60;5035.68
14036.0;ЭРА Зажим прокалывающий ответвительный P2X-95 (16-95мм2 /2,5-35мм2) до 1кВ SLIW54 (РФ) 8476 663875;663875.0;lБ0029962;4;461.01
14037.0;ЭРА звонок беспроводной A03 100м, 32 мелодии, 3хААА/A23 с кнопкой, индик., белый, IP20, BL 6797 813505;813505.0;lБ0053277;6;1462.8
14038.0;ЭРА звонок беспроводной A04 100м, 32 мелодии, 3хААА/A23 с кнопкой, индик., белый, IP20, BL 6858 813506;813506.0;lБ0053278;6;1565.34
14039.0;Эра звонок беспроводной C95 , 52 мелод., с кнопкой, 200 м, от сети/A23, белый 6918 820124;820124.0;lБ0054088;2;1173.69
14040.0;ЭРА звонок беспроводной аналог. A01 100м, 32 мелодии 2хAA/A23 с кнопкой IP20 пакет 0819 582366;582366.0;lБ0019873;8;1980.64
14041.0;ЭРА звонок беспроводной аналог. A02 100м, 32 мелодии 2хAA/A23 с кнопкой IP20 пакет 0826 582367;582367.0;lБ0019874;8;1947.71
14042.0;ЭРА изолента ПВХ 15/10 белая 0.15х15 мм, 10м 190% растяж. 3874 509600;509600.0;lC0036553;10;205.29
14043.0;ЭРА изолента ПВХ 15/10 зеленая 0.15х15 мм, 10м 190% растяж. 3911 509603;509603.0;lC0036555;30;615.11
14044.0;ЭРА изолента ПВХ 15/10 красная 0.15х15 мм, 10м 190% растяж. 3850 509604;509604.0;lC0036556;10;205.3
14045.0;ЭРА изолента ПВХ 15/10 синяя 0.15х15 мм, 10м 190% растяж. 3836 380918;380918.0;lC0036557;50;1026.48
14046.0;ЭРА изолента ПВХ 15/10 черная 0.15х15 мм, 10м 190% растяж. 3812 380917;380917.0;lC0036558;50;1026.48
14047.0;ЭРА изолента ПВХ 15/20 белая 0.15х15 мм, 20м 190% растяж. 3737 509605;509605.0;lC0036546;15;559.77
14048.0;ЭРА изолента ПВХ 15/20 синяя 0.15х15 мм, 20м 190% растяж. 3690 335434;335434.0;lC0036551;30;1121.32
14049.0;ЭРА изолента ПВХ 15/20 черная 0.15х15 мм, 20м 190% растяж. 3676 335433;335433.0;lC0036552;55;2055.76
14050.0;ЭРА изолента ПВХ 19/20 белая 0.15х19 мм, 20м 190% растяж. 3591 380916;380916.0;lC0036542;55;2889.75
14051.0;ЭРА изолента ПВХ 19/20 желтая 0.15х19 мм, 20м 190% растяж. 3614 509610;509610.0;lC0036543;10;525.41
14052.0;ЭРА изолента ПВХ 19/20 желто-зеленая 0.15х19 мм, 20м 190% растяж. 3652 509611;509611.0;lC0036545;50;2895.35
14053.0;ЭРА изолента ПВХ 19/20 зеленая 0.15х19 мм, 20м 190% растяж. 3638 509612;509612.0;lC0036544;40;2101.63
14054.0;ЭРА изолента ПВХ 19/20 красная 0.15х19 мм, 20м 190% растяж. 3577 509613;509613.0;lC0036541;20;1050.82
14055.0;ЭРА изолента ПВХ 19/20 серая 0.15х19 мм, 20м 190% растяж. 7547 718564;718564.0;lБ0039315;50;2627
14056.0;ЭРА изолента ПВХ 19/20 синяя 0.15х19 мм, 20м 190% растяж. 3553 335436;335436.0;lC0036539;90;4728.68
14057.0;ЭРА изолента ПВХ 19/20 черная 0.15х19 мм, 20м 190% растяж. 3539 335435;335435.0;lC0036540;170;8931.93
14058.0;ЭРА изолента ХБ 20/12.5 черная 150г 350мкм от -30С до +30С 7608 476994;476994.0;lБ0002453;15;1822.39
14059.0;ЭРА изолента ХБ 20/5.5 черная 70г 350мкм от -30С до +30С 7592 476992;476992.0;lБ0002454;15;764.72
14060.0;ЭРА Кабель акустический 2х0,5 прозрачный,  бухта 100м  A-50-S 1921 769616;769616.0;lБ0048271_;1;1067.54
14061.0;ЭРА Кабель акустический 2х0,75 красно-черный, бухта 100м  A-75-RB 1518 769617;769617.0;lБ0048265_;1;1315.28
14062.0;ЭРА Кабель витая пара U/UTP 4PR 4х2х24 AWG Cat5e CU PE + ТРОС OUTDOOR 305м 2635 873773;873773.0;lБ0044432;305;10092.7
14063.0;ЭРА колодка 2 гн. 10А (корпус негорючий PP, белый) KX-2  3244 650555;650555.0;lБ0028330;2;113.69
14064.0;ЭРА колодка 3 гн. 10А (корпус негорючий PP, белый) KX-3  3251 650558;650558.0;lБ0028331;5;356.93
14065.0;ЭРА колодка 3 гн. 16А, земля (корпус негорючий PP, белый) KX-3e  3282 650559;650559.0;lБ0028338;8;786.24
14066.0;ЭРА колодка 3 гн. 16А, земля, выкл (корпус негорючий PP, белый) KX-3es  3305 650560;650560.0;lБ0028342;2;271.12
14067.0;ЭРА колодка 4 гн. 220В 16А, земля, выкл (корпус негорючий PP, белый) KX-4es 650564;650564.0;lБ0028344;5;814
14068.0;ЭРА колодка 5 гн. 16А 250В 3500W (поликарбонат, латунь, белая, земля, выкл.) K-5es 407562;407562.0;lC0045326;1;441.67
14069.0;ЭРА колодка ОУ двойная 2 гн. с загл. каучук 2P+E 1x16А 220-240V IP44 черная K-2e-B 4837 (Турция) 723793;723793.0;lБ0044544;5;1107.91
14070.0;ЭРА колодка ОУ тройная 3 гн. с загл. каучук 2P+E 1x16А 220-240V IP44 черная K-3e-B 4868 (Турция) 723795;723795.0;lБ0044545;5;1413.98
14071.0;ЭРА колодка ОУ четверная 4 гн. с загл. каучук 2P+E 1x16А 220-240V IP44 черная K-4e-B 4899 (Турция) 723797;723797.0;lБ0044546;3;1336.23
14072.0;ЭРА Коннектор соед. L-образный для 1-фаз. шинопровода белый TR-1PA-LС-WH 1676 816188;816188.0;lБ0054465;4;384.27
